UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_W,wear_torque,temp_per_rpm,high_wear,product_type_enc
5767,M20626,M,301.7,311.2,1413,42.6,79,0,0,0,0,0,0,9.5,6303.4799957217765,3365.4,0.2200848656294201,0,1
5768,M20627,M,301.6,311.2,1415,46.5,82,0,0,0,0,0,0,9.599999999999966,6890.298087485814,3813.0,0.21977401129943502,0,1
5769,L52948,L,301.7,311.3,1421,45.9,85,0,0,0,0,0,0,9.600000000000023,6830.230835949177,3901.5,0.2189170182841069,0,0
5770,L52949,L,301.7,311.3,1348,51.0,87,0,0,0,0,0,0,9.600000000000023,7199.27372496637,4437.0,0.230763528539659,0,0
5771,L52950,L,301.6,311.2,1408,42.9,89,0,0,0,0,0,0,9.599999999999966,6325.408312443832,3818.1,0.22086586231369765,0,0
5772,L52951,L,301.6,311.2,1525,43.7,91,0,0,0,0,0,0,9.599999999999966,6978.786280561927,3976.7000000000003,0.20393184796854522,0,0
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0,9.699999999999989,5341.691876800773,2780.7,0.18236672524897482,0,0
5774,H35187,H,301.6,311.2,1395,46.8,95,0,0,0,0,0,0,9.599999999999966,6836.733932742107,4446.0,0.22292263610315186,0,2
5775,L52954,L,301.5,311.1,1602,34.3,100,0,0,0,0,0,0,9.600000000000023,5754.203936168136,3429.9999999999995,0.1940736119775421,0,0
5776,L52955,L,301.6,311.1,1907,21.5,102,0,0,0,0,0,0,9.5,4293.56231978361,2193.0,0.16305031446540882,0,0
5777,L52956,L,301.6,311.1,1325,49.2,104,0,0,0,0,0,0,9.5,6826.680836250621,5116.8,0.23461538461538464,0,0
5778,L52957,L,301.6,311.1,1408,44.4,106,0,0,0,0,0,0,9.5,6546.576435256554,4706.4,0.22079488999290278,0,0
5779,M20638,M,301.7,311.1,1489,41.4,108,0,0,0,0,0,0,9.400000000000034,6455.407416449378,4471.2,0.20879194630872486,0,1
5780,L52959,L,301.6,311.1,1680,29.2,111,0,0,0,0,0,0,9.5,5137.132307150029,3241.2,0.18506841165972637,0,0
5781,L52960,L,301.7,311.2,1517,42.4,113,0,0,0,0,0,0,9.5,6735.6584251006125,4791.2,0.20500658761528326,0,0
5782,M20641,M,301.7,311.1,1618,36.7,115,0,0,0,0,0,0,9.400000000000034,6218.3218908584695,4220.5,0.19215565163681286,0,1
5783,L52962,L,301.7,311.1,1455,39.8,118,0,0,0,0,0,0,9.400000000000034,6064.216299224377,4696.4,0.21366758241758244,0,0
5784,H35197,H,301.8,311.1,1543,36.4,120,0,0,0,0,0,0,9.300000000000011,5881.605990246714,4368.0,0.2014896373056995,0,2
5785,M20644,M,301.8,311.1,1399,41.8,125,0,0,0,0,0,0,9.300000000000011,6123.822783838488,5225.0,0.22221428571428573,0,1
5786,L52965,L,301.7,311.1,1469,37.2,128,0,0,0,0,0,0,9.400000000000034,5722.599514073024,4761.6,0.2116326530612245,0,0
5787,L52966,L,301.7,311.2,1521,36.7,130,0,0,0,0,0,0,9.5,5845.530034607992,4771.0,0.20446780551905386,0,0
5788,L52967,L,301.7,311.3,1584,38.8,132,0,0,0,0,0,0,9.600000000000023,6435.992373850193,5121.599999999999,0.196403785488959,0,0
5789,L52968,L,301.8,311.5,1443,43.3,134,0,0,0,0,0,0,9.699999999999989,6543.08926741107,5802.2,0.2157202216066482,0,0
5790,M20649,M,301.8,311.5,1416,49.0,136,0,0,0,0,0,0,9.699999999999989,7265.875489222474,6664.0,0.21983062808750883,0,1
5791,M20650,M,301.7,311.2,1563,34.5,139,0,0,0,0,0,0,9.5,5646.8557151949735,4795.5,0.1989769820971867,0,1
5792,M20651,M,301.8,311.3,1542,40.1,142,0,0,0,0,0,0,9.5,6475.262282020067,5694.2,0.201749837977965,0,1
5793,M20652,M,301.8,311.3,1624,31.6,145,0,0,0,0,0,0,9.5,5374.050281132748,4582.0,0.19156923076923077,0,1
5794,L52973,L,301.8,311.3,1471,44.2,148,0,0,0,0,0,0,9.5,6808.689982321063,6541.6,0.21148097826086956,0,0
5795,M20654,M,301.9,311.5,1492,40.8,150,0,0,0,0,0,0,9.600000000000023,6374.66848525212,6120.0,0.2086403215003349,0,1
5796,M20655,M,301.9,311.4,1465,39.9,153,0,0,0,0,0,0,9.5,6121.236205887032,6104.7,0.21241473396998634,0,1
5797,L52976,L,301.7,311.1,1399,55.1,156,0,0,0,0,0,0,9.400000000000034,8072.311851423463,8595.6,0.22221428571428573,0,0
5798,L52977,L,301.6,311.0,1431,42.6,158,0,0,0,0,0,0,9.399999999999977,6383.779103947532,6730.8,0.21717877094972068,0,0
5799,L52978,L,301.5,310.9,1600,39.0,160,0,0,0,0,0,0,9.399999999999977,6534.51271946677,6240.0,0.19419113054341036,0,0
5800,L52979,L,301.5,310.8,1593,34.5,162,0,0,0,0,0,0,9.300000000000011,5755.240661743821,5589.0,0.19498117942283563,0,0
5801,L52980,L,301.5,310.9,1469,44.7,164,0,0,0,0,0,0,9.399999999999977,6876.349416103875,7330.8,0.21149659863945577,0,0
5802,L52981,L,301.5,310.8,1413,44.6,166,0,0,0,0,0,0,9.300000000000011,6599.418023689935,7403.6,0.2198019801980198,0,0
5803,L52982,L,301.4,310.8,1490,38.0,168,0,0,0,0,0,0,9.400000000000034,5929.2325348751365,6384.0,0.2084507042253521,0,0
5804,L52983,L,301.5,310.9,1671,31.1,170,0,0,0,0,0,0,9.399999999999977,5442.0867060339915,5287.0,0.18594497607655502,0,0
5805,L52984,L,301.5,310.9,1365,46.5,172,0,0,0,0,0,0,9.399999999999977,6646.824656832605,7998.0,0.22759882869692533,0,0
5806,M20665,M,301.4,310.9,1557,39.3,174,0,0,0,0,0,0,9.5,6407.8122877474925,6838.2,0.1995507060333761,0,1
5807,L52986,L,301.4,310.9,1440,45.4,177,0,0,0,0,0,0,9.5,6846.158710702877,8035.8,0.21575294934073558,0,0
5808,M20667,M,301.4,310.9,1489,38.9,179,0,0,0,0,0,0,9.5,6065.588128016445,6963.099999999999,0.20865771812080536,0,1
5809,L52988,L,301.4,311.0,1733,25.7,182,0,0,0,0,0,0,9.600000000000023,4664.018925494918,4677.4,0.17935409457900808,0,0
5810,H35223,H,301.3,311.0,1580,36.6,184,0,0,0,0,0,0,9.699999999999989,6055.733999059686,6734.400000000001,0.19671094244149273,0,2
5811,L52990,L,301.3,311.0,1856,21.9,189,0,0,0,0,0,0,9.699999999999989,4256.481054495739,4139.099999999999,0.1674744211093161,0,0
5812,L52991,L,301.3,311.1,1454,40.3,191,0,0,0,0,0,0,9.800000000000011,6136.1797149426075,7697.299999999999,0.21381443298969074,0,0
5813,L52992,L,301.4,311.1,1495,36.3,193,0,0,0,0,0,0,9.700000000000045,5682.984030711255,7005.9,0.20795454545454548,0,0
5814,L52993,L,301.2,311.0,1761,29.1,195,0,0,0,0,0,0,9.800000000000011,5366.3743230824775,5674.5,0.1765039727582293,0,0
5815,M20674,M,301.3,311.0,1402,47.5,197,0,0,0,0,0,0,9.699999999999989,6973.8120921937425,9357.5,0.22166785459729152,0,1
5816,L52995,L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0,9.800000000000011,5771.105704644449,6600.0,0.18611609814482347,0,0
5817,L52996,L,301.3,311.0,1582,35.6,202,0,0,0,0,0,0,9.699999999999989,5897.732832535143,7191.200000000001,0.19646241313960833,1,0
5818,L52997,L,301.3,311.0,1542,35.1,204,0,0,0,0,0,0,9.699999999999989,5667.87297004749,7160.400000000001,0.2015554115359689,1,0
5819,L52998,L,301.3,311.0,1539,36.9,206,0,0,0,0,0,0,9.699999999999989,5946.940645465871,7601.4,0.20194805194805196,1,0
5820,L52999,L,301.3,311.0,1418,41.9,208,0,0,0,0,0,0,9.699999999999989,6221.84047463049,8715.199999999999,0.21916842847075405,1,0
5821,L53000,L,301.3,311.1,1723,27.6,210,0,0,0,0,0,0,9.800000000000011,4979.927010764397,5796.0,0.1804524361948956,1,0
5822,L53001,L,301.3,311.1,1303,49.2,212,0,0,0,0,0,0,9.800000000000011,6713.332173309101,10430.400000000001,0.23857361963190185,1,0
5823,M20682,M,301.3,311.0,1463,50.2,214,0,0,0,0,0,0,9.699999999999989,7690.891087351127,10742.800000000001,0.21243169398907105,1,1
5824,L53003,L,301.2,311.0,1544,39.3,217,0,0,0,0,0,0,9.800000000000011,6354.310964856859,8528.099999999999,0.20129449838187702,1,0
5825,L53004,L,301.2,311.0,1596,37.2,219,0,0,0,0,0,0,9.800000000000011,6217.337525160345,8146.8,0.1947401377582968,1,0
5826,L53005,L,301.3,311.1,1413,42.0,221,0,0,0,0,0,0,9.800000000000011,6214.698587331329,9282.0,0.22001414427157004,1,0
5827,M20686,M,301.3,311.1,1492,41.2,223,0,0,0,0,0,0,9.800000000000011,6437.1652351075345,9187.6,0.20837240455458808,1,1
5828,L53007,L,301.3,311.1,1624,40.9,0,0,0,0,0,0,0,9.800000000000011,6955.653686655993,0.0,0.19144615384615385,0,0
5829,L53008,L,301.3,311.1,1504,39.1,2,0,0,0,0,0,0,9.800000000000011,6158.191807468761,78.2,0.20671096345514953,0,0
5830,M20689,M,301.2,311.1,1574,34.3,4,0,0,0,0,0,0,9.900000000000034,5653.631083351215,137.2,0.19752380952380955,0,1
5831,M20690,M,301.3,311.2,1438,42.4,7,0,0,0,0,0,0,9.899999999999977,6384.8891333517995,296.8,0.21626129256428075,0,1
5832,L53011,L,301.3,311.3,1474,50.7,10,0,0,0,0,0,0,10.0,7825.895795651391,507.0,0.21105084745762712,0,0
5833,L53012,L,301.3,311.2,1675,32.1,12,0,0,0,0,0,0,9.899999999999977,5630.519433396307,385.20000000000005,0.18568019093078758,0,0
5834,L53013,L,301.3,311.2,1457,44.5,14,0,0,0,0,0,0,9.899999999999977,6789.66240281582,623.0,0.21344307270233195,0,0
5835,L53014,L,301.3,311.3,1434,49.8,16,0,0,0,0,0,0,10.0,7478.372816311286,796.8,0.21693379790940767,0,0
5836,L53015,L,301.3,311.2,1668,30.1,18,0,0,0,0,0,0,9.899999999999977,5257.643801341735,541.8000000000001,0.18645895745955662,0,0
5837,L53016,L,301.2,311.1,1550,39.7,20,0,0,0,0,0,0,9.900000000000034,6443.930131288264,794.0,0.20058027079303675,0,0
5838,M20697,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,0,9.800000000000011,4878.223184592182,558.8,0.16953678474114442,0,1
5839,M20698,M,301.4,311.2,1476,36.5,25,0,0,0,0,0,0,9.800000000000011,5641.6720873165505,912.5,0.21069735951252538,0,1
5840,M20699,M,301.4,311.2,1541,36.3,28,0,0,0,0,0,0,9.800000000000011,5857.845077810063,1016.3999999999999,0.20181582360570688,0,1
5841,M20700,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,0,9.800000000000011,5115.863724885227,957.9,0.19664981036662454,0,1
5842,M20701,M,301.3,311.1,1678,30.7,34,0,0,0,0,0,0,9.800000000000011,5394.596297087225,1043.8,0.18528886241810602,0,1
5843,L53022,L,301.4,311.2,1355,50.6,37,0,0,0,0,0,0,9.800000000000011,7179.900570269234,1872.2,0.2294985250737463,0,0
5844,L53023,L,301.5,311.2,1700,28.8,39,0,0,0,0,0,0,9.699999999999989,5127.079210658542,1123.2,0.1829512051734274,0,0
5845,L53024,L,301.4,311.1,1462,37.1,41,0,0,0,0,0,0,9.700000000000045,5680.02046164137,1521.1000000000001,0.21264524948735478,0,0
5846,M20705,M,301.4,311.2,1727,26.5,43,0,0,0,0,0,0,9.800000000000011,4792.551952928789,1139.5,0.18009259259259258,0,1
5847,L53026,L,301.4,311.3,1674,33.3,46,0,0,0,0,0,0,9.900000000000034,5837.518973341337,1531.8,0.18585074626865672,0,0
5848,L53027,L,301.4,311.3,1397,42.3,48,0,0,0,0,0,0,9.900000000000034,6188.214961261566,2030.3999999999999,0.2226752503576538,0,0
5849,L53028,L,301.4,311.3,2323,15.9,50,0,0,0,0,0,0,9.900000000000034,3867.8974591732176,795.0,0.1339500860585198,0,0
5850,M20709,M,301.4,311.2,1434,47.6,52,0,0,0,0,0,0,9.800000000000011,7148.002932859785,2475.2000000000003,0.21686411149825782,0,1
5851,L53030,L,301.3,311.1,1560,35.3,55,0,0,0,0,0,0,9.800000000000011,5766.707474929423,1941.4999999999998,0.19929532351057017,0,0
5852,L53031,L,301.2,311.0,1573,32.8,57,0,0,0,0,0,0,9.800000000000011,5402.952933545774,1869.6,0.19758576874205844,0,0
5853,H35266,H,301.2,310.9,1798,22.3,59,0,0,0,0,0,0,9.699999999999989,4198.780469424807,1315.7,0.17281823235130628,0,2
5854,L53033,L,301.2,311.0,1567,35.1,64,0,0,0,0,0,0,9.800000000000011,5759.764555164991,2246.4,0.19834183673469388,0,0
5855,L53034,L,301.2,310.9,1416,53.3,66,0,0,0,0,0,0,9.699999999999989,7903.493134195059,3517.7999999999997,0.21940719830628086,0,0
5856,M20715,M,301.2,310.9,1424,45.2,68,0,0,0,0,0,0,9.699999999999989,6740.266094325879,3073.6000000000004,0.21817543859649122,0,1
5857,H35270,H,301.2,310.9,1598,35.9,71,0,0,0,0,0,0,9.699999999999989,6007.583855655665,2548.9,0.19443402126328954,0,2
5858,L53037,L,301.3,310.9,1760,23.9,76,0,0,0,0,0,0,9.599999999999966,4404.931779353369,1816.3999999999999,0.17654741624077228,0,0
5859,L53038,L,301.3,311.0,1348,44.5,78,0,0,0,0,0,0,9.699999999999989,6281.719230607911,3471.0,0.23054114158636027,0,0
5860,L53039,L,301.3,311.0,1542,33.6,80,0,0,0,0,0,0,9.699999999999989,5425.656176455716,2688.0,0.2015554115359689,0,0
5861,L53040,L,301.3,310.9,1566,33.1,82,0,0,0,0,0,0,9.599999999999966,5428.1066187255165,2714.2000000000003,0.1984045947670708,0,0
5862,L53041,L,301.3,311.0,1554,47.7,84,0,0,0,0,0,0,9.699999999999989,7762.435624048876,4006.8,0.2,0,0
5863,L53042,L,301.4,311.0,1470,40.6,86,0,0,0,0,0,0,9.600000000000023,6249.884425051534,3491.6,0.2114208021753909,0,0
5864,M20723,M,301.4,311.1,1758,25.4,88,0,0,0,0,0,0,9.700000000000045,4676.072169309191,2235.2,0.17686185332575327,0,1
5865,M20724,M,301.4,311.0,1486,36.5,91,0,0,0,0,0,0,9.600000000000023,5679.894797935226,3321.5,0.20914593140551446,0,1
5866,M20725,M,301.5,311.1,1402,40.0,94,0,0,0,0,0,0,9.600000000000023,5872.68386711052,3760.0,0.22173913043478263,0,1
5867,L53046,L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,9.600000000000023,6890.65413465322,4374.7,0.21308219178082194,0,0
5868,L53047,L,301.5,311.0,1494,45.3,99,0,0,0,0,0,0,9.5,7087.244530939358,4484.7,0.2080267558528428,0,0
5869,L53048,L,301.5,311.1,1731,27.9,101,0,0,0,0,0,0,9.600000000000023,5057.430101528456,2817.8999999999996,0.1796189376443418,0,0
5870,L53049,L,301.5,311.1,2076,18.7,103,0,0,0,0,0,0,9.600000000000023,4065.3465574513357,1926.1,0.1497833413577275,0,0
5871,L53050,L,301.5,311.1,2055,16.8,105,0,0,0,0,0,0,9.600000000000023,3615.3448257511336,1764.0,0.15131322957198445,0,0
5872,L53051,L,301.5,311.1,1469,49.5,107,0,0,0,0,0,0,9.600000000000023,7614.74935340362,5296.5,0.2116326530612245,0,0
5873,M20732,M,301.5,311.0,1504,42.6,109,0,0,0,0,0,0,9.5,6709.43659841865,4643.400000000001,0.20664451827242525,0,1
5874,M20733,M,301.5,311.1,1396,43.5,112,0,0,0,0,0,0,9.600000000000023,6359.211849396459,4872.0,0.22269148174659986,0,1
5875,M20734,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,0,9.600000000000023,5875.6160202538695,3886.9999999999995,0.1872968091511138,0,1
5876,M20735,M,301.5,311.0,1577,39.7,118,0,0,0,0,0,0,9.5,6556.179236801028,4684.6,0.197084917617237,0,1
5877,L53056,L,301.5,311.1,1426,52.1,121,0,0,0,0,0,0,9.600000000000023,7780.112318713074,6304.1,0.21800981079187107,0,0
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,9.600000000000023,6321.010082728806,5092.2,0.21322823851953393,0,0
5879,L53058,L,301.4,311.0,1533,45.8,125,0,0,0,0,0,0,9.600000000000023,7352.520614608479,5725.0,0.20273794002607562,0,0
5880,L53059,L,301.4,311.0,1701,28.4,127,0,0,0,0,0,0,9.600000000000023,5058.843818222572,3606.7999999999997,0.1827262044653349,0,0
5881,L53060,L,301.5,311.1,1434,49.6,129,0,0,0,0,0,0,9.600000000000023,7448.339190542969,6398.400000000001,0.21679442508710803,0,0
5882,L53061,L,301.4,311.1,1952,22.7,131,0,0,0,0,0,0,9.700000000000045,4640.174237254172,2973.7,0.15929339477726576,0,0
5883,L53062,L,301.4,311.1,1469,36.9,133,0,0,0,0,0,0,9.700000000000045,5676.449517991789,4907.7,0.2116326530612245,0,0
5884,L53063,L,301.4,311.1,1800,26.0,135,0,0,0,0,0,0,9.700000000000045,4900.884539600077,3510.0,0.17273736812881735,0,0
5885,M20744,M,301.3,311.1,1438,43.0,137,0,0,0,0,0,0,9.800000000000011,6475.241338069042,5891.0,0.2161917998610146,0,1
5886,L53065,L,301.3,311.1,1647,28.2,140,0,0,0,0,0,0,9.800000000000011,4863.750914434647,3948.0,0.1887742718446602,0,0
5887,L53066,L,301.4,311.1,1494,41.9,142,0,0,0,0,0,0,9.700000000000045,6555.310062833534,5949.8,0.20809364548494985,0,0
5888,H35301,H,301.4,311.1,1445,41.4,144,0,0,0,0,0,0,9.700000000000045,6264.649910523406,5961.599999999999,0.21514522821576765,0,2
5889,M20748,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,9.600000000000023,6091.569099261634,5751.400000000001,0.20629973474801064,0,1
5890,M20749,M,301.4,311.0,1234,55.8,152,0,0,0,0,0,0,9.600000000000023,7210.709122225436,8481.6,0.25182186234817816,0,1
5891,L53070,L,301.4,311.0,1634,32.6,155,0,0,0,0,0,0,9.600000000000023,5578.253803616085,5053.0,0.19021406727828746,0,0
5892,L53071,L,301.4,311.0,1334,53.3,157,0,0,0,0,0,0,9.600000000000023,7445.804972469072,8368.1,0.23295880149812734,0,0
5893,L53072,L,301.4,311.1,1472,44.5,159,0,0,0,0,0,0,9.700000000000045,6859.562839358193,7075.5,0.21120162932790226,0,0
5894,M20753,M,301.3,311.0,1410,52.7,161,0,0,0,0,0,0,9.699999999999989,7781.410843676559,8484.7,0.22041105598866054,0,1
5895,L53074,L,301.2,310.9,1597,37.9,164,0,0,0,0,0,0,9.699999999999989,6338.299314299063,6215.599999999999,0.19455569461827282,0,0
5896,M20755,M,301.2,310.9,1460,46.7,166,0,0,0,0,0,0,9.699999999999989,7140.0023435686435,7752.200000000001,0.21279945242984255,0,1
5897,L53076,L,301.1,310.8,1274,55.7,169,0,0,0,0,0,0,9.699999999999989,7431.102318850272,9413.300000000001,0.24376470588235294,0,0
5898,M20757,M,301.0,310.7,1517,40.2,171,0,0,0,0,0,0,9.699999999999989,6386.16671436426,6874.200000000001,0.2046772068511199,0,1
5899,L53078,L,301.0,310.7,1300,57.2,174,0,0,0,0,0,0,9.699999999999989,7786.960990697901,9952.800000000001,0.23881629515757108,0,0
5900,H35313,H,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,9.700000000000045,4890.642947549374,4875.2,0.18411381149970363,0,2
5901,M20760,M,300.9,310.7,1485,41.0,181,0,0,0,0,0,0,9.800000000000011,6375.862290460485,7421.0,0.20908479138627187,0,1
5902,L53081,L,301.0,310.7,1464,45.8,184,0,0,0,0,0,0,9.699999999999989,7021.58524447933,8427.199999999999,0.21208191126279863,0,0
5903,L53082,L,300.9,310.6,1598,35.4,186,0,0,0,0,0,0,9.700000000000045,5923.9127713150565,6584.4,0.19424640400250157,0,0
5904,L53083,L,300.9,310.5,1894,21.9,188,0,0,0,0,0,0,9.600000000000023,4343.62883470632,4117.2,0.16385224274406332,0,0
5905,M20764,M,300.8,310.5,1330,59.0,190,0,0,0,0,0,0,9.699999999999989,8217.359184239702,11210.0,0.23328324567993988,0,1
5906,H35319,H,300.8,310.5,1582,31.1,193,0,0,0,0,0,0,9.699999999999989,5152.232895838285,6002.3,0.1961465571699305,0,2
5907,L53086,L,300.7,310.3,1533,35.6,198,0,0,0,0,0,0,9.600000000000023,5715.059691704408,7048.8,0.20228161668839637,0,0
5908,H35321,H,300.8,310.4,1419,46.4,200,0,0,0,0,0,0,9.599999999999966,6894.91622868659,9280.0,0.21859154929577462,0,2
5909,M20768,M,300.8,310.3,1526,36.3,205,0,0,0,0,0,0,9.5,5800.8251711474095,7441.499999999999,0.20320890635232483,1,1
5910,H35323,H,300.7,310.2,1364,65.3,208,1,1,0,1,1,0,9.5,9327.304812703998,13582.4,0.22725274725274724,1,2
5911,M20770,M,300.8,310.3,1458,43.4,0,0,0,0,0,0,0,9.5,6626.372888657735,0.0,0.21267991775188486,0,1
5912,M20771,M,300.8,310.4,1288,64.0,3,0,0,0,0,0,0,9.599999999999966,8632.258854023794,192.0,0.24080682699767259,0,1
5913,M20772,M,300.7,310.3,1659,29.8,6,0,0,0,0,0,0,9.600000000000023,5177.156197556764,178.8,0.1869277108433735,0,1
5914,H35327,H,300.7,310.2,1479,52.3,9,0,0,0,0,0,0,9.5,8100.251082089387,470.7,0.2095945945945946,0,2
5915,L53094,L,300.7,310.3,1592,36.0,14,0,0,0,0,0,0,9.600000000000023,6001.698605417941,504.0,0.19478970495919648,0,0
5916,M20775,M,300.6,310.2,1532,38.7,16,0,0,0,0,0,0,9.599999999999966,6208.666729436437,619.2,0.20234833659491194,0,1
5917,L53096,L,300.6,310.2,1555,41.9,19,0,0,0,0,0,0,9.599999999999966,6822.963284943872,796.1,0.1993573264781491,0,0
5918,L53097,L,300.6,310.2,1341,52.6,21,0,0,0,0,0,0,9.599999999999966,7386.575478973395,1104.6000000000001,0.23114754098360654,0,0
5919,L53098,L,300.6,310.1,1541,42.0,23,0,0,0,0,0,0,9.5,6777.671990854619,966.0,0.20110246433203632,0,0
5920,L53099,L,300.6,310.3,1414,50.6,25,0,0,0,0,0,0,9.699999999999989,7492.530927203465,1265.0,0.21929328621908128,0,0
5921,L53100,L,300.5,310.2,1764,25.9,27,0,0,0,0,0,0,9.699999999999989,4784.394284004968,699.3,0.17575070821529745,0,0
5922,L53101,L,300.5,310.3,1336,57.1,29,0,0,0,0,0,0,9.800000000000011,7988.609351156319,1655.9,0.23208676140613313,0,0
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,9.800000000000011,6506.8143442376195,1342.3,0.21608635097493037,0,0
5924,M20783,M,300.4,310.3,1537,35.0,33,0,0,0,0,0,0,9.900000000000034,5633.399226662098,1155.0,0.2017555266579974,0,1
5925,L53104,L,300.3,310.2,1369,48.8,36,0,0,0,0,0,0,9.899999999999977,6996.033624230134,1756.8,0.22642335766423358,0,0
5926,M20785,M,300.2,310.1,1619,31.3,38,0,0,0,0,0,0,9.900000000000034,5306.6421747622235,1189.4,0.19141975308641976,0,1
5927,L53106,L,300.2,310.1,1440,51.1,41,0,0,0,0,0,0,9.900000000000034,7705.698460725045,2095.1,0.21519777931991674,0,0
5928,L53107,L,300.2,310.1,1649,30.5,43,0,0,0,0,0,0,9.900000000000034,5266.827723865728,1311.5,0.18793939393939396,0,0
5929,M20788,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0,9.900000000000034,6281.614510852792,1741.5000000000002,0.19993552546744037,0,1
5930,L53109,L,300.3,310.2,1471,45.2,48,0,0,0,0,0,0,9.899999999999977,6962.732742102083,2169.6000000000004,0.2107336956521739,0,0
5931,L53110,L,300.3,310.3,1483,51.6,50,0,0,0,0,0,0,10.0,8013.4488770707,2580.0,0.20909703504043128,0,0
5932,L53111,L,300.3,310.4,1336,54.4,52,0,0,0,0,0,0,10.099999999999966,7610.864250488682,2828.7999999999997,0.23216155572176514,0,0
5933,L53112,L,300.5,310.5,1515,36.6,54,0,0,0,0,0,0,10.0,5806.605701630015,1976.4,0.20481530343007914,0,0
5934,L53113,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0,10.0,6815.182607138482,2654.4,0.2259825327510917,0,0
5935,H35348,H,300.6,310.5,1454,51.2,58,0,0,0,0,0,0,9.899999999999977,7795.8412259320485,2969.6000000000004,0.2134020618556701,0,2
5936,L53115,L,300.5,310.5,1646,34.5,63,0,0,0,0,0,0,10.0,5946.72073398012,2173.5,0.1885245901639344,0,0
5937,M20796,M,300.5,310.4,1548,37.3,65,0,0,0,0,0,0,9.899999999999977,6046.560548511203,2424.5,0.20038734667527436,0,1
5938,M20797,M,300.6,310.5,1462,41.3,68,0,0,0,0,0,0,9.899999999999977,6323.041645978129,2808.3999999999996,0.21223513328776486,0,1
5939,L53118,L,300.5,310.4,1702,33.1,71,0,0,0,0,0,0,9.899999999999977,5899.513068372177,2350.1,0.18226658837345858,0,0
5940,L53119,L,300.5,310.5,1409,60.9,73,0,0,0,0,0,0,10.0,8985.803219283278,4445.7,0.22021276595744682,0,0
5941,M20800,M,300.6,310.6,1427,52.8,75,0,0,0,0,0,0,10.0,7890.172781343837,3960.0,0.21750700280112045,0,1
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0,10.099999999999966,7303.469881310431,3783.0,0.21591382904794995,0,0
5943,L53122,L,300.7,310.7,1450,43.4,80,0,0,0,0,0,0,10.0,6590.01418968019,3472.0,0.21412818745692624,0,0
5944,L53123,L,300.7,310.7,1541,41.3,82,0,0,0,0,0,0,10.0,6664.710791007042,3386.6,0.20149156939040208,0,0
5945,M20804,M,300.7,310.6,1484,38.0,84,0,0,0,0,0,0,9.900000000000034,5905.356430707854,3192.0,0.20915824915824918,0,1
5946,M20805,M,300.8,310.8,1415,44.5,87,0,0,0,0,0,0,10.0,6593.941180497177,3871.5,0.21949152542372882,0,1
5947,L53126,L,300.7,310.8,1496,46.4,90,0,0,0,0,0,0,10.100000000000023,7269.0589697781115,4176.0,0.20761523046092184,0,0
5948,M20807,M,300.7,310.8,1465,45.2,92,0,0,0,0,0,0,10.100000000000023,6934.332744513631,4158.400000000001,0.21200545702592088,0,1
5949,L53128,L,300.7,310.8,2113,18.5,95,0,0,0,0,0,0,10.100000000000023,4093.54758750506,1757.5,0.1470198675496689,0,0
5950,M20809,M,300.7,310.8,1506,44.0,97,0,0,0,0,0,0,10.100000000000023,6939.149853249135,4268.0,0.2062375580623756,0,1
5951,L53130,L,300.7,310.8,1689,28.9,100,0,0,0,0,0,0,10.100000000000023,5111.591158876344,2890.0,0.183905325443787,0,0
5952,L53131,L,300.7,310.9,1650,29.4,102,0,0,0,0,0,0,10.199999999999989,5079.955320854696,2998.7999999999997,0.18831011508176862,0,0
5953,L53132,L,300.7,310.8,1563,33.8,104,0,0,0,0,0,0,10.100000000000023,5532.281831118554,3515.2,0.1987212276214834,0,0
5954,M20813,M,300.7,310.9,1486,38.9,106,0,0,0,0,0,0,10.199999999999989,6053.367332593981,4123.4,0.20907868190988566,0,1
5955,L53134,L,300.8,310.9,1732,25.7,109,0,0,0,0,0,0,10.099999999999966,4661.327627788343,2801.2999999999997,0.17939988459319098,0,0
5956,L53135,L,300.7,310.8,1653,31.6,111,0,0,0,0,0,0,10.100000000000023,5470.015464724404,3507.6000000000004,0.1879081015719468,0,0
